,domain,path,label,length,url_length,redirection,character_@,dots_in_host_name,dots_in_path,keyword,hyphen
284,donhudgins.com,blog/wp-content/themes/twentyeleven/inc/images/rbc/rbc/index.htm,bad,79,1,0,0,0,0,0,0
285,hollywood.com,celebrity/1122393/Rockmond_Dunbar,good,47,2,0,0,0,0,0,0
286,youtube.com,watch?v=R8yBDxevCWg,good,31,0,0,0,0,0,0,0
287,ucef.org,,good,9,0,0,0,0,0,0,0
288,brightlightsfilm.com,18/18_blax.html,good,36,0,0,0,0,0,0,0
289,www.theregister.co.uk,2001/07/11/europe_bottles_spam_ban/,good,57,2,0,0,0,0,0,0
290,sydantenn.se,wp-includes/customize/Adobe/?login=abuse@keymax.co.uk,bad,66,1,0,1,0,0,0,0
291,infomine.com,index/companies/REMSTAR_RESOURCES_LTD..html,good,56,2,0,0,0,0,0,0
292,esxcc.com,js/index.htm?us.battle.net/login/en/?ref=eznakfeus.battle.net/d3/en/index&amp;,bad,88,1,0,0,0,1,0,0
293,veromi.com,FL/Danny-Stubbs.aspx,good,31,0,0,0,0,0,0,0
294,bleacherreport.com,articles/689057-college-football-2011-the-pre-summer-all-american-team,good,89,1,0,0,0,0,0,0
295,bearbenz.org,KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAyOTQ1Mg==,bad,107,1,0,0,0,0,0,0
296,healthcare.utah.edu,,good,20,0,0,0,0,0,0,0
297,youtube.com,watch?v=B7NGa7Zrj88,good,31,0,0,0,0,0,0,0
298,manta.com,c/mm2nzv0/workers-united,good,34,0,0,0,0,0,0,0
299,motors.shop.ebay.com,i.html?_nkw=western+auto,good,45,0,0,0,0,0,0,0
300,rootsweb.ancestry.com,~mnrrvn/Metis-1729-1732.html,good,50,2,0,0,0,0,0,0
301,www.ire.com.br,cielo.html,bad,25,0,0,0,0,0,0,0
302,tools.ietf.org,html/rfc3136,good,27,0,0,0,0,0,0,0
303,tv.com,shows/just-for-laughs-uk/,good,32,0,0,0,0,0,0,0
304,porteirasacoforte.com.br,wp-content/languages/chizi//pi/domz.html,bad,65,1,1,0,0,0,0,0
305,reverbnation.com,juniorlittle,good,29,0,0,0,0,0,0,0
306,5.9.253.173,upload/_dispatch.php,bad,32,0,0,0,0,0,0,0
307,imdb.com,name/nm1381495/bio,good,27,0,0,0,0,0,0,0
308,www2.lib.uchicago.edu,~keith/tcl-course/topics/regexp.html,good,58,2,0,0,0,0,0,0
309,unitedstatesfootballleague.blogspot.com,,good,40,0,0,0,0,0,0,0
310,fanpix.net,gallery/kevin-moyers-pictures.htm,good,44,0,0,0,0,0,0,0
311,publishersweekly.com,bestsellerslist/1.html?channel=bestsellers,good,63,2,0,0,0,0,0,0
312,finehotels.net,work/new/index.php,bad,33,0,0,0,0,0,0,0
313,93.170.130.100,module/29ae02a2d033008ef709f17f2304e647,bad,54,2,0,0,0,0,0,0
314,www.ietf.org,html.charters/tls-charter.html,good,43,0,0,0,0,0,0,0
315,myspace.com,howlinrain/blog/390321495,good,37,0,0,0,0,0,0,0
316,107thebreeze.com,,good,17,0,0,0,0,0,0,0
317,tools.ietf.org,html/rfc1447,good,27,0,0,0,0,0,0,0
318,yatedo.com,s/Annie+G%C3%A9rin,good,29,0,0,0,0,0,0,0
319,linux.cocoss2d.com,,bad,19,0,0,0,0,0,0,0
320,history.com,topics/us-home-front-during-world-war-ii/interactives,good,65,1,0,0,0,0,0,0
321,www.tarzoom.com,kmphoto.html,good,28,0,0,0,0,0,0,0
322,diversifiedelectronics.com,about_us.htm,good,39,0,0,0,0,0,0,0
323,irympleps.com,https/paypal.com/us/cgi-bin/login/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/sessionID953911/data/,bad,143,1,0,0,0,0,1,0
324,999fitness.com,HSBC_BANK-STORAGE-DATA/new_payment.html,bad,54,2,0,0,0,0,0,0
325,funeralofmichaeljackson.blogspot.com,2009/07/forest-lawn-hollywood-hills.html,good,77,1,0,0,0,0,0,0
326,www.inki.com,clipart/,good,21,0,0,0,0,0,0,0
327,youtube.com,watch?v=bnwOKQrjWpE,good,31,0,0,0,0,0,0,0
328,imdb.com,title/tt0118346/,good,25,0,0,0,0,0,0,0
329,national.co.uk,,good,15,0,0,0,0,0,0,0
330,www.crohoops.com,xxprsss.html,bad,29,0,0,0,0,0,0,0
331,goonertalk.com,2011/04/14/new-york-red-bulls-invited-to-2011-emirates-cup/,good,74,1,0,0,0,0,0,0
332,sacudiendo-la-colina.blogspot.com,,good,34,0,0,0,0,0,0,1
333,frenchtableami.com,Investment/Adobe/v/,bad,38,0,0,0,0,0,0,0
334,expression.edu,landing/gad2.html?ad=ggadnat001&source=google&campaign=Game%20Art%20&%20Design%20-%20National&adgroup=Video%20Game%20Design%20Schools%20&%20Colleges%20-%201&keyword=how%20to%20make%20a%20video%20game&match=b,good,222,1,0,0,0,0,1,0
335,abbreviations.com,GMBH,good,22,0,0,0,0,0,0,0
336,crossydonalds.biz,images/bro/cp.php?m=login,bad,43,0,0,0,0,0,0,0
337,printing.mn,xJ6MVl,bad,18,0,0,0,0,0,0,0
338,mucicsitta.net,2imhkap,bad,22,0,0,0,0,0,0,0
339,rip-blu-ray-copy.com,,good,21,0,0,0,0,0,0,1
340,stingrayboatsclub.com,,good,22,0,0,0,0,0,0,0
341,ecomak.cl,index/wp-inde/wpx/secure/filewords/,bad,45,0,0,0,0,0,0,0
342,kiva.org,community,good,18,0,0,0,0,0,0,0
343,paulopr.com,c8/,bad,15,0,0,0,0,0,0,0
344,ehow.com,list_6675465_canadian-pacific-railway-careers.html,good,59,2,0,0,0,0,0,0
345,allhabs.net,tag/montreal-canadiens/,good,35,0,0,0,0,0,0,0
346,fairmont302.aforumfree.com,t430-fairmont-futura-mercury-zephyr-z-7-interior,good,75,1,0,0,0,0,0,0
347,montreal.streetviewtours.com,montreal-arts-entertainment/la-ronde,good,65,1,0,0,0,0,0,0
348,ecosistemaurbano.org,english/emergency-architects-foundation/,good,61,2,0,0,0,0,0,0
349,en.wikipedia.org,wiki/Kansas_City_Stars,good,39,0,0,0,0,0,0,0
350,in-dovolena.cz,mail_login/yahoo/f9b928943c4ebcde223fd7c0516a5acf/,bad,65,1,0,0,0,0,0,0
351,cfl.ca,roster/listRetired,good,25,0,0,0,0,0,0,0
352,electrifyingreviews.com,2011/07/author-interview-amy-plum-die-for-me.html,good,73,1,0,0,0,0,0,0
353,www.royal-homes.co.uk,images/stories/P8/login.htm,bad,49,2,0,0,0,0,0,0
354,apflgmrigcksbmdr.xyz,php/upload.php,bad,35,0,0,0,0,0,0,0
355,twitter.com,5dVRylmE2b,bad,22,0,0,0,0,0,0,0
356,lyricstime.com,slaves-on-dope-fallout-lyrics.html,good,49,2,0,0,0,0,0,0
357,www.usgovsim.net,USG/,good,21,0,0,0,0,0,0,0
358,us.battle.met.woribofwaroraft.com,login/en/index.asp?ref=us.battle.net/account/management/index.xml&,bad,100,1,0,0,1,1,0,0
359,boards.ancestry.com,thread.aspx?mv=flat&m=236&p=surnames.cyr,good,60,2,0,0,0,0,0,0
360,facebook.com,pages/Ernie-Vandeweghe/104010972968852,good,51,2,0,0,0,0,0,0
361,spisane.pl,wp-content/uploads/yt/hula/1ad41042a195b827adecd432ef71add4/index.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,bad,245,1,0,0,0,0,0,0
362,crankyflier.com,2009/10/02/your-chance-to-fly-pan-ams-first-class/,good,66,1,0,0,0,0,0,0
363,uk.movies.yahoo.com,artists/g/Gary-Goldman/index-323890.html,good,60,2,0,0,0,0,0,0
364,lenjeriexcite.ro,pub/ReMax_au/index.htm,bad,39,0,0,0,0,0,0,0
365,lyricsmania.com,michel_rivard_lyrics.html,good,41,0,0,0,0,0,0,0
366,mycontactlenssolution.com,shop/create_account.php,good,49,2,0,0,0,0,0,0
367,paypal-kunden.de,login/4728/index.php,bad,37,0,0,0,0,0,1,0
368,spokeo.com,Donald+Brose,good,23,0,0,0,0,0,0,0
369,linkedin.com,pub/jean-pierre-lebeau/4/A69/867,good,45,0,0,0,0,0,0,0
370,amlawdaily.typepad.com,amlawdaily/2010/10/husch-blackwell-layoffs.html,good,70,1,0,0,0,0,0,0
371,treegoosenykst.pranair.com,9ae9zajjck.php\nwww.batwheels.de/K9-Industries-Axiallagerkit-fuer-K9-Daempferfedern,bad,110,1,0,0,0,1,0,0
372,mcfadden.asia,robot/cp.php?letter=login,bad,39,0,0,0,0,0,0,0
373,deadline.com,2011/11/pantelion-films-acquires-u-s-rights-to-casa-de-mi-padre-the-spanish-language-will-ferrell-film/,good,116,1,0,0,0,0,0,0
374,watch-football-live.net,Team/COLLEGE/watch-iowa-state-cyclones-football-games-live-online.asp,good,93,1,0,0,0,0,0,1
375,abclocal.go.com,kgo/story?section=news/local/east_bay&id=8209580,good,64,2,0,0,0,0,0,0
376,valuepoint.cn,data/admin/VCR/23rdfm.asp?=http:,bad,46,2,0,0,0,0,0,0
377,correos-online.org,None,bad,18,0,0,0,0,0,0,0
378,rhapsody.com,artist/kevin-cadogan/album/thousand-yard-stare,good,59,2,0,0,0,0,0,0
379,alhaidenelc.com,dada/panel/admin.php,bad,36,0,0,0,0,0,0,0
380,goldbook.ca,montreal-qc/real-estate-management/kimwood-nuns-island-1226206/,good,75,1,0,0,0,0,0,0
381,tv.com,shows/the-frank-skinner-show/helen-mirren-matthew-kelly-frank-maloney-297473/,good,84,1,0,0,0,0,0,0
382,123people.ca,s/vivian+barbot,good,28,0,0,0,0,0,0,0
383,youtube.com,watch?v=b8UHOu4D-JU,good,31,0,0,0,0,0,0,0
384,en.wikipedia.org,wiki/The_Hunger_(TV_series),good,44,0,0,0,0,0,0,0
385,dir.yahoo.com,Arts/Humanities/History/U_S__History/By_Time_Period/20th_Century/People/Meese__Edwin/?o=a,good,103,1,0,0,0,0,0,0
386,theriskfreehealth.com,Data/filewords/,bad,37,0,0,0,0,0,0,0
387,mybomb.usa.cc,ifeanyi/panel.php?m=login,bad,39,0,0,0,0,0,0,0
388,eurasian.fc2web.com,18nws9,bad,26,0,0,0,0,0,0,0
389,cand.uscourts.gov,locations,good,27,0,0,0,0,0,0,0
390,hotfrog.com,Products/Lakefront-Property/IN,good,42,0,0,0,0,0,0,0
391,lovemura.com,data/cheditor4/1502/bookmark/index.php,bad,51,2,0,0,0,0,0,0
392,mlsdraft.com,2010/01/mls-draft-rules.html,good,41,0,0,0,0,0,0,0
393,downtownlimaohio.com,events/,good,28,0,0,0,0,0,0,0
394,youtube.com,watch?v=EsNuKmXfWxE,good,31,0,0,0,0,0,0,0
395,shelllubsdistportal.com,.https/controlpanel.msoutlookonline.net/asp/MManager/Login.asp/CookieAuthdllGetLogoncurlZ2Fowareason0formdir1/,bad,134,1,0,0,0,1,0,0
396,findarticles.com,p/articles/mi_m0EIN/is_2002_Sept_4/ai_91043160/,good,64,2,0,0,0,0,0,0
397,ramlimsy.net,9mvus,bad,18,0,0,0,0,0,0,0
398,wildernessclassroom.com,www/schoolhouse/boreal_library/index.htm,good,64,2,0,0,0,0,0,0
399,filecrop.com,video-de-monica-mattos-e-o-cavalo.html,good,51,2,0,0,0,0,0,0
400,linkedin.com,pub/dir/joel/bouchard,good,34,0,0,0,0,0,0,0
401,articles.chicagotribune.com,keyword/canadian-football-league,good,60,2,0,0,0,0,0,0
402,absoluteastronomy.com,topics/SLNS_Gajabahu,good,42,0,0,0,0,0,0,0
403,download.f60s.com,forums/t/525572.aspx,good,38,0,0,0,0,0,0,0
404,news.cnet.com,2100-1001-982098.html,good,35,0,0,0,0,0,0,0
405,intent.nofrillspace.com,users/web11_focus/3807/space.gif,bad,56,2,0,0,0,0,0,0
406,jugglingpoet.com,,good,17,0,0,0,0,0,0,0
407,blog.cleveland.com,pdextra/2008/03/a_partial_list_of_films_shot_i.html,good,70,1,0,0,0,0,0,0
408,video.cnbc.com,gallery/?video=3000024372,good,40,0,0,0,0,0,0,0
409,collectionscanada.gc.ca,women/030001-1202-e.html,good,48,2,0,0,0,0,0,0
410,soundtrackinfo.com,OST/plunkettandmacleane/,good,43,0,0,0,0,0,0,0
411,tip.ub.ac.id,36k8m2xt,bad,21,0,0,0,0,0,0,0
412,tangeroutlet.com,kittery,good,24,0,0,0,0,0,0,0
413,music-lyrics-gospel.com,gospel_music_lyrics/how_i_got_over_8891.asp,good,67,1,0,0,0,0,0,1
414,hometracks.nascar.com,tracks/Montreal,good,37,0,0,0,0,0,0,0
415,bleacherreport.com,articles/740514-the-all-time-kansas-city-as-team-by-season,good,77,1,0,0,0,0,0,0
416,jhomitevd2abj3fk.tor2web.org,,bad,29,0,0,0,0,0,0,0
417,cpsc.gov,cpscpub/prerel/prhtml01/01026.html,good,43,0,0,0,0,0,0,0
418,youtube.com,watch?v=GPGTKS2Uf7c,good,31,0,0,0,0,0,0,0
419,behindthevoiceactors.com,Cam-Clarke/,good,36,0,0,0,0,0,0,0
420,hobart.whetherweather.com,,good,26,0,0,0,0,0,0,0
421,9d345009-a-62cb3a1a-s-sites.googlegroups.com,site/stickamcomlogindo/login.html?attachauth=ANoY7cqDWIiQpI3yXfwwnKRv2-kVQ0P5Xj13hx1ZKKZwpSiRvevnHvlhkajxHzoxMsbfzD0jG0-umMWYdnbI1Q4NJkemMLbOqjTcrsnKTVaqIdPPwlLaoUdevTSBduq7JvJJ1SQdzGkTHaHREHxd6Btn5lKqKIBCFCXHhU5qBC5OHUe81XtAWRock3HkVcyaC2-pidbkCmn14KZ_TSFgNb8jevixI1LTyA==&amp;attredirects=1,bad,337,1,0,0,0,0,1,1
422,navy.dnd.ca,montreal/,good,21,0,0,0,0,0,0,0
423,experiencefestival.com,kgo-tv_-_history,good,39,0,0,0,0,0,0,0
424,vintagecardprices.com,card-profile/75701/1933-O-Pee-Chee-Lorne-Chabot-18-Hockey-Card-Value-Prices.htm,good,101,1,0,0,0,0,0,0
425,youtube.com,watch?v=UOW6B91_oSY,good,31,0,0,0,0,0,0,0
426,facebook.com,beatsantiquefans?sk=app_178091127385,good,49,2,0,0,0,0,0,0
427,spike.com,articles/hz6n48/blue-mountain-state-blue-mountain-state-is-officially-the-raunchiest-show-on-tv,good,105,1,0,0,0,0,0,0
428,cayca.cl,Images/DOC/google/index.php.htm,bad,40,0,0,0,0,0,1,0
429,facebook.com,people/Graham-Maude/100000420932798,good,48,2,0,0,0,0,0,0
430,big12sports.com,,good,16,0,0,0,0,0,0,0
431,yasni.com,christiane+chouinard/check+people,good,43,0,0,0,0,0,0,0
432,daniesbeautysalon.com,,good,22,0,0,0,0,0,0,0
433,aroomtobreathin.blogspot.com,2009/04/zoom-in-silver-mt-zion.html,good,64,2,0,0,0,0,0,0
434,china0315.com,hp9ap2,bad,20,0,0,0,0,0,0,0
435,yubanet.com,usa/Earthjustice-Responds-to-Montana-Governor-s-Incitement-Against-Wolves.php,good,89,1,0,0,0,0,0,0
436,slideshare.net,consuleduc,good,25,0,0,0,0,0,0,0
437,vooxi.com,foros/showthread.php/212541-Frank-Sinatra-A-Man-And-His-Music-1-y-2-(1965)-2xDVD-9,good,92,1,0,0,0,0,0,0
438,vinchycode.zapto.org,xampp/Panel/,bad,33,0,0,0,0,0,0,0
439,hostingdata.netsons.org,layer.php,bad,33,0,0,0,0,0,0,0
440,nydailynews.com,topics/International%20Air%20Transport%20Association,good,68,1,0,0,0,0,0,0
441,theblitzclub.com,,good,17,0,0,0,0,0,0,0
442,kosdfnure75.op1gifsd05mllk.com,img/flags/es.png,bad,47,2,0,0,0,0,0,0
443,mtzionnashville.org,,good,20,0,0,0,0,0,0,0
444,lkizaz.superweb.ws,update-your-nacey-fraket-of-your-eyes-berdy-hours/all-informations-back-teryte-more-danish-hover-man-trikel-home/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,bad,210,1,0,0,0,0,0,0
445,purebanquet.com,y5k3o,bad,21,0,0,0,0,0,0,0
446,mundocine.com,wp-content/w3tc/tmp/enulogin.html,bad,47,2,0,0,0,0,0,0
447,crespi.org,,good,11,0,0,0,0,0,0,0
448,pavpel.co.webdllscrns.data.ntdll.net,~getcashb/login_access/pp/?formslogin.aspx?TYPE=33554433&amp;REALMOID=06-4ccbc7f1-0fda-4f10-a4c4-74645784eea56b1d&amp;GUIDMessage-ID:,bad,170,1,0,0,1,0,0,0
449,whosdatedwho.com,sections/celebrities/first-name/Cameron,good,56,2,0,0,0,0,0,0
450,archive.org,stream/currentworldlea00unkngoog/currentworldlea00unkngoog_djvu.txt,good,79,1,0,0,0,0,0,0
451,football.about.com,od/teamsvikings/a/07Vikings.htm,good,50,2,0,0,0,0,0,0
452,francinelapides.com,,good,20,0,0,0,0,0,0,0
453,prcsingdata.cgi3.net,lgnprocessing.php,bad,38,0,0,0,0,0,0,0
454,marathazhunj.com,7832ghd,bad,24,0,0,0,0,0,0,0
455,ldsfilm.com,videos/BugOff.html,good,30,0,0,0,0,0,0,0
456,fasttrain.co.uk,,good,16,0,0,0,0,0,0,0
457,dailynews.com,sports/ci_18342690,good,32,0,0,0,0,0,0,0
458,95.130.15.34,,bad,13,0,0,0,0,0,0,0
459,modeloschile.cl,templates/ja_quartz/us/PayPal.us/info.html,bad,58,2,0,0,0,0,0,0
460,eshopsstar.com,lookingforpcaidclub/,bad,35,0,0,0,0,0,0,0
461,'9d345009-a-62cb3a1a-s-sites.googlegroups.com,site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp2Fai2hRirddn-XiQXI3suxu9EgN9imU87866dxQL7PlsctazIL5LCqcfIDhd0XQp4mbzkiOmKIoSgyTsdW55OPtrUCxmZ56lhGk2LHqf-rba1D3dRx2nD7fCTaQH99_psRsTVlJZySpCrzTNTFPZjsoLRTbfuG-nBG7GsEOo3ZpTLgHvcpxwUEwZ4exSyotn8UL9KJM5BvDnW1H7RFtFLY8-erw\%3D\%3D&amp;attredirects=0',bad,371,1,0,0,0,0,1,1
462,www.occo.net,airguy/,good,20,0,0,0,0,0,0,0
463,martindale.com,John-A-Sopuch-III/909965-lawyer.htm,good,50,2,0,0,0,0,0,0
464,qualifiedplans.com,components/AtualizacaoModuloSeguranca2016MRbqCVIZmqKvkMq2Z7eVbI/index.php,bad,92,1,0,0,0,0,0,0
465,www.willamowius.de,sd.html,good,26,0,0,0,0,0,0,0
466,youtube.com,watch?v=95QASI4eQ_A,good,31,0,0,0,0,0,0,0
467,doom-grinder.blogspot.com,2010/11/neurosis.html,good,47,2,0,0,0,0,0,0
468,citypass.com,chicago/hancock-observatory,good,40,0,0,0,0,0,0,0
469,www.ohio.edu,eecs/,good,18,0,0,0,0,0,0,0
470,ca.sports.yahoo.com,mlb/blog/big_league_stew/post/Red-Sox-looking-to-poach-John-Farrell-from-Blue-?urn=mlb-wp25205,good,114,1,0,0,0,0,0,0
471,loveweb.org,8955p7n2,bad,20,0,0,0,0,0,0,0
472,cedarwick.com,f3l125jh,bad,22,0,0,0,0,0,0,0
473,zimbio.com,Edie+McClurg/video/pro,good,33,0,0,0,0,0,0,0
474,lb5.uscourts.gov,CourtHistory/JudgesBio/,good,40,0,0,0,0,0,0,0
475,ncore.im,loginer6.php,bad,21,0,0,0,0,0,0,0
476,www.it-on.co.kr,shop_images/11195174932.jpg.php,bad,47,2,0,0,0,0,0,0
477,www.australianwebservices.com,attachments/paypal.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350cb132bc41e0934cfc023d4e8f9e5a47f36e4af16861c086524e7afb1fd92a47f36e4af16861c086524e7afb1fd92,bad,217,1,0,0,0,0,1,0
478,researchtourism.com.np,paypal/home/,bad,35,0,0,0,0,0,1,0
479,tourisme-montreal.org,Accommodations/montreal-marriott-chateau-champlain,good,72,1,0,0,0,0,0,0
480,redxtapes.bandcamp.com,album/red-x-tapes,good,40,0,0,0,0,0,0,0
481,thesocietyislands.bandcamp.com,,good,31,0,0,0,0,0,0,0
482,91.239.24.141:6892,None,bad,18,0,0,0,0,0,0,0
483,usgwarchives.net,nv/washoe/photos/tombstones/bowers/bowers.html,good,63,2,0,0,0,0,0,0
484,shop.cbssports.com,CBS_Cal_State_Bakersfield_Roadrunners,good,56,2,0,0,0,0,0,0
485,mapercihem.ru,gate.php,bad,22,0,0,0,0,0,0,0
486,moderndrummer.com,updatefull/200001619/Shawn%20Drover,good,53,2,0,0,0,0,0,0
487,cityfarmer.info,2010/04/01/state-representative-jason-holsmans-urban-farming-bill-passes-committee/,good,99,1,0,0,0,0,0,0
488,jonathancoachman.com,,good,21,0,0,0,0,0,0,0
489,poems.com,,good,10,0,0,0,0,0,0,0
490,filmreference.com,Actors-and-Actresses-Po-Ro/Preston-Robert.html,good,64,2,0,0,0,0,0,0
491,exikotz.addr.com,rcvaxTe318syugh68122/aW5mb0BoZXVuZWMuZGU=/xDEsdR/Y2hyaXNjZWwuY29t,bad,82,1,0,0,0,0,0,0
492,myspace.com,127005370,good,21,0,0,0,0,0,0,0
493,nbawallpaper.org,sess/de1d5553cade66cc9d7e19ead5fac81e/,bad,55,2,0,0,0,0,0,0
494,noproblemslove.com,ro/coin.php,bad,30,0,0,0,0,0,0,0
495,fans.sharks.nhl.com,community/topic/13185-gdt-game-17-san-jose-sharks-dallas-stars-saturday-111911-500-pst/page__view__getlastpost,good,130,1,0,0,0,0,0,0
496,amazon.com,Her-Defense-VHS-Marlee-Matlin/dp/B00004RX5N,good,54,2,0,0,0,0,0,0
497,amazon.com,Mother-Twilight-Faun-Fables/dp/B0002ONCHM,good,52,2,0,0,0,0,0,0
498,manta.com,c/mmn8z06/pembroke-hill-school,good,40,0,0,0,0,0,0,0
499,xulevil.asia,feeds/client.dll,bad,29,0,0,0,0,0,0,0
500,homepages.pathfinder.gr,webdesign/,good,34,0,0,0,0,0,0,0
501,twitter.com,soireedubasket,good,26,0,0,0,0,0,0,0
502,threebrothersandasister.blogspot.com,2007/06/jesse-davis-murder-shawn-kemp-bobby.html,good,85,1,0,0,0,0,0,0
503,manta.com,c/mmsv7wy/hollywood-records,good,37,0,0,0,0,0,0,0
504,www.habbocredits2.de.tf,,bad,24,0,0,0,0,0,0,0
505,placeranddredging.com,~purebusi/paypal/,bad,39,0,0,0,0,0,1,0
506,exposervices.co.za,mel/,bad,23,0,0,0,0,0,0,0
507,facebook.com,robsaw,good,19,0,0,0,0,0,0,0
508,instantautotitleloans.com,filllet/pagedoc/4f6a4c91a5ca0d420c37dd5f6a1e98db/,bad,75,1,0,0,0,0,0,0
509,showmessage.neezyl.com,ebay/,bad,28,0,0,0,0,0,0,0
510,facebook.com,people/Gary-Moeller/100000395720071,good,48,2,0,0,0,0,0,0
511,shortfilmcenter.blogspot.com,,good,29,0,0,0,0,0,0,0
512,yamahamusician.com,,good,19,0,0,0,0,0,0,0
513,genforum.genealogy.com,davidson/page26.html,good,43,0,0,0,0,0,0,0
514,myspace.com,loureed,good,19,0,0,0,0,0,0,0
515,chessbase.com,newsdetail.asp?newsid=4875,good,40,0,0,0,0,0,0,0
516,ar.eurnews.net,news/new/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad,85,1,0,0,0,0,0,0
517,www.iplanet.com,products/iplanet_application_r3/,good,48,2,0,0,0,0,0,0
518,www.xinxingyuan.com,js/?us.battle.net/login/en/?ref=vzhrvpmus.battle.net/d3/en/index&app=com-d3,bad,95,1,0,0,0,1,0,0
519,tristatefoliagewonder.com,remax/index.htm,bad,41,0,0,0,0,0,0,0
520,115.152.85.49:22005,admin/linfan,bad,32,0,0,0,0,0,0,0
521,prince.org,msg/7/251688,good,23,0,0,0,0,0,0,0
522,dialent-pskov.ru,assets/media/wellsfargo/questions.php,bad,54,2,0,0,0,0,0,0
523,kvity-lviv.com.ua,images/components/scripts/icon/www.mastercard.com/,bad,68,1,0,0,0,0,0,0
524,matthewsreevesfamily.blogspot.com,,good,34,0,0,0,0,0,0,0
525,chole-ray.com,yb1ambd,bad,21,0,0,0,0,0,0,0
526,youtube.com,watch?v=y36ODY0udUE,good,31,0,0,0,0,0,0,0
527,www.edazzle.net,amazon/,good,23,0,0,0,0,0,0,0
528,wc.rootsweb.ancestry.com,cgi-bin/igm.cgi?op=AHN&db=baldwintrees&id=I1,good,69,1,0,0,0,0,0,0
529,b-westerns.com,pals-gh.htm,good,26,0,0,0,0,0,0,0
530,spokeo.com,Joan+Arellano,good,24,0,0,0,0,0,0,0
531,belarus-misc.org,bel-bls.htm,good,28,0,0,0,0,0,0,0
532,sentedesign.pt,pbery0,bad,21,0,0,0,0,0,0,0
533,pchome-shop.com,,bad,16,0,0,0,0,0,0,0
534,www.secured.paypal.com.cgi.bin.dspatch.autologin.xei.asia,nz/cy-cgi-bin/webcsr-cmd=_login/submit&dispatch/paypal-newest/paypal-confirm/paypal-update/paypal-online/5885d80a13c0db1f8e263663d3faee8da6a0e/a3ce49fd393088a3f38056b1648928f3/,bad,234,1,0,0,1,0,1,0
535,halloweencostumes.com,storybook-fairytale-costumes.html,good,55,2,0,0,0,0,0,0
536,myspace.com,valariepettiford,good,28,0,0,0,0,0,0,0
537,oocities.org,windsorakofratmen/,good,31,0,0,0,0,0,0,0
538,www.javacoffeebreak.com,articles/decompilers_friend_or_foe.html,good,63,2,0,0,0,0,0,0
539,diva.sfsu.edu,collections/sfbatv/bundles/189349,good,47,2,0,0,0,0,0,0
540,esper.ca,lapidarius/index.php?cPath=24_63,good,41,0,0,0,0,0,0,0
541,restaurantburbank.com,,good,22,0,0,0,0,0,0,0
542,unykmodels.com,vpjuwe,bad,21,0,0,0,0,0,0,0
543,bates.edu,athletics/all-americans/scholar-athlete-society/2006-induction-ceremony/n-john-douglas-60/,good,100,1,0,0,0,0,0,0
544,bogge.tv,2005/the-late-late-show-with-craig-ferguson/,good,53,2,0,0,0,0,0,0
545,facebook.com,grassrootscampaignsinc,good,35,0,0,0,0,0,0,0
546,facebook.com,pages/1-Mont-Kiara/224599236679,good,44,0,0,0,0,0,0,0
547,atlantic-dimension.pt,site/SocietyofGynecologicOncology/Oncology1/docx/index.php,bad,80,1,0,0,0,0,0,0
548,wn.com,Eulerian_path,good,20,0,0,0,0,0,0,0
549,baseball-reference.com,players/y/youngmi02.shtml,good,48,2,0,0,0,0,0,0
550,imdb.com,title/tt0213370/,good,25,0,0,0,0,0,0,0
551,linkedin.com,pub/pierre-hamel/3/b88/127,good,39,0,0,0,0,0,0,0
552,duckduckgo.com,1/c/Biographical_films,good,37,0,0,0,0,0,0,0
553,shayandlandon.blogspot.com,,good,27,0,0,0,0,0,0,0
554,baseball-reference.com,players/d/duncach01.shtml,good,48,2,0,0,0,0,0,0
555,in.gov,mylocal/clinton_county.html,good,34,0,0,0,0,0,0,0
556,23.235.162.74:555,Linux,bad,23,0,0,0,0,0,0,0
557,www.fortran.com,F/adsff.html,good,28,0,0,0,0,0,0,0
558,movies.yahoo.com,movie/contributor/1800039623,good,45,0,0,0,0,0,0,0
559,semeystvo.com.ua,yr387n3,bad,24,0,0,0,0,0,0,0
560,new.music.yahoo.com,k-g-b/albums/,good,33,0,0,0,0,0,0,0
561,fanbase.com,Jordan-Haynes,good,25,0,0,0,0,0,0,0
562,www.itl.nist.gov,iaui/vip/fing/cert_gui.html,good,44,0,0,0,0,0,0,0
563,cdn-livecn.nq.com,app/4c2e575ef851b963bb822102a556fe64.apk,bad,58,2,0,0,0,0,0,0
564,encyclopedia2.thefreedictionary.com,Burt+Bacharach,good,50,2,0,0,0,0,0,0
